Annual_Rainfall,Seasonal_Rainfall,Cloud_Visibility,Humidity,Temperature,Wind_Speed,Flood_Occurred
2322.6,1552.1,4.7,64.4,25.7,21.9,1
4289.7,1543.0,5.42,61.1,29.3,18.9,1
2457.2,1403.5,4.57,56.4,33.2,11.3,1
1980.5,1196.5,6.79,55.5,27.1,21.3,0
2845.3,1539.9,3.31,59.6,27.6,11.6,1
2537.9,1155.0,6.16,62.1,36.4,18.4,0
2494.1,1675.8,4.81,59.9,29.6,25.3,1
2624.8,1316.6,5.24,68.7,27.5,13.2,1
3639.6,1353.1,4.91,65.8,31.3,22.7,1
1408.4,428.2,6.75,46.9,29.3,12.8,0
2531.5,1775.4,4.68,67.9,23.2,23.3,1
1551.5,968.2,6.46,51.9,33.9,8.5,0
2588.9,1451.2,4.4,64.4,25.4,17.6,1
1556.9,774.0,6.28,58.7,37.6,4.0,0
1907.8,928.2,5.08,50.4,28.4,23.6,0
1993.4,839.1,6.44,44.0,36.5,0.7,0
2883.1,1436.4,5.17,66.8,24.6,14.1,1
2842.9,840.3,6.46,55.2,33.2,7.2,0
1328.0,613.1,7.01,42.9,32.1,15.6,0
2238.5,1147.6,5.28,53.6,31.9,26.1,1
1703.3,1061.5,6.5,51.5,32.5,18.0,0
1319.0,719.2,5.77,47.0,28.9,29.9,0
2048.1,1321.8,6.53,58.8,25.1,7.3,0
1984.1,1412.4,4.88,60.6,28.6,8.3,0
3898.7,2639.3,1.83,77.6,26.6,17.7,1
2503.1,1518.0,4.03,59.3,27.1,17.4,1
1235.7,681.4,6.19,49.3,31.3,5.7,0
1804.7,780.2,5.94,53.3,31.2,7.9,0
2915.0,1862.1,5.8,67.4,25.0,22.4,1
3661.9,2752.2,1.28,90.2,26.9,16.3,1
1089.8,644.1,5.94,53.2,29.7,4.9,0
884.1,689.6,5.87,41.3,28.3,9.5,0
3509.7,1287.8,4.43,63.4,31.4,13.5,1
2472.7,1017.5,6.59,59.6,27.3,19.9,0
1592.2,1039.1,4.74,53.7,28.3,8.5,0
2574.2,1497.5,5.79,54.6,28.8,12.2,0
400.0,283.1,7.04,44.5,35.5,13.1,0
2202.4,1207.2,5.17,58.9,29.8,19.7,0
2429.5,1083.2,6.28,50.3,31.1,22.8,0
2847.0,1492.9,4.39,54.8,27.7,19.3,1
1490.3,545.6,7.65,48.0,30.5,11.9,0
2260.0,936.9,7.27,53.3,29.7,16.8,0
1552.2,1034.8,5.68,53.8,30.5,12.3,0
2378.8,1557.5,6.57,64.0,27.6,15.3,0
1573.3,933.8,5.78,48.1,33.9,2.7,0
1914.3,657.5,6.6,47.7,29.4,17.1,0
1502.9,762.0,6.85,55.2,25.1,13.6,0
2655.8,1070.3,5.19,54.7,37.8,18.8,0
2800.9,1935.9,3.56,60.4,26.6,2.2,1
2035.8,977.1,4.48,52.5,33.7,13.3,0
2226.8,934.6,7.74,48.3,34.1,8.2,0
1186.0,656.5,5.57,51.9,33.3,20.8,0
1990.2,941.7,5.34,56.7,29.3,17.1,0
2164.9,1576.1,4.37,54.8,29.3,18.4,0
4034.6,1863.2,4.53,73.8,23.9,16.1,1
1421.6,543.2,6.13,41.9,36.7,13.5,0
3224.9,940.6,4.58,64.1,27.3,7.8,1
2897.8,1583.1,4.81,64.6,27.6,16.4,1
2396.4,1156.4,4.94,50.7,29.7,11.1,0
3431.0,1298.8,5.37,53.6,28.7,29.0,1
2460.5,1704.4,5.33,68.9,26.1,26.6,1
2472.4,1557.8,5.1,62.1,32.6,23.3,1
2162.8,1182.2,5.37,58.0,32.1,5.8,0
3056.5,2181.5,3.05,84.0,28.0,25.7,1
2967.5,1868.1,4.06,65.2,26.5,19.8,1
1762.0,795.1,7.44,52.9,33.4,19.9,0
1276.5,542.9,5.05,57.1,29.4,13.0,0
2057.9,1333.9,5.03,62.6,33.7,15.6,0
1640.0,980.0,6.33,45.8,30.1,15.0,0
2155.5,1229.5,5.74,62.4,32.9,4.2,0
3066.2,1374.9,6.27,54.6,28.5,11.3,1
1879.9,1171.1,4.63,66.8,29.5,16.9,0
2170.0,996.8,6.11,50.7,33.4,20.5,0
2240.6,1204.9,4.2,76.8,35.8,11.6,1
2793.9,2021.8,1.39,80.6,32.1,19.3,1
627.2,295.2,5.77,39.9,34.0,0.1,0
1775.3,641.3,5.64,50.2,32.3,20.4,0
2347.9,994.8,4.77,60.2,28.2,20.4,0
3040.1,2034.8,2.51,76.7,28.2,23.5,1
1855.7,1077.3,5.81,59.6,26.8,16.6,0
886.4,473.8,5.88,55.0,32.0,20.0,0
2633.8,1287.7,4.93,59.5,30.4,10.5,1
1755.2,1067.6,4.56,54.6,23.7,8.6,0
1367.2,612.7,6.29,47.5,30.7,17.9,0
1763.0,1034.3,3.01,61.4,30.9,19.9,0
2070.8,957.2,5.32,57.2,29.6,6.3,0
1776.7,785.8,5.81,54.1,31.3,9.3,0
656.1,310.7,6.54,49.7,27.3,19.9,0
2827.9,1428.0,4.42,50.1,26.4,18.6,1
3092.4,1682.7,4.44,68.3,31.3,22.3,1
2656.1,1535.9,3.71,65.4,28.5,9.8,1
1403.6,280.7,5.38,54.4,32.4,13.5,0
2059.0,932.9,6.86,45.5,28.2,4.8,0
2195.4,1104.3,6.31,66.7,29.5,2.4,0
2619.2,1913.6,4.01,70.5,20.7,23.3,1
2667.8,1121.6,4.47,60.6,32.0,23.0,1
1686.1,960.3,5.04,65.1,35.2,12.0,0
2257.4,1646.6,4.96,69.2,25.0,14.1,1
2520.1,989.0,5.88,57.9,26.9,23.9,0
3219.1,1922.7,6.08,71.7,28.9,17.8,1
2693.2,1222.0,4.79,56.3,33.6,14.6,0
2752.3,1347.1,5.16,61.0,28.9,25.9,1
2258.7,1024.6,7.03,51.8,26.0,11.7,0
3187.3,1473.1,5.95,62.9,28.0,12.5,1
2486.8,2180.0,2.98,60.2,23.9,25.4,1
1597.2,1040.3,5.28,58.9,27.6,9.7,0
3182.4,2171.0,4.81,73.4,26.1,19.5,1
2688.5,1637.4,6.92,63.7,25.5,9.4,1
1889.9,675.2,6.54,51.9,28.1,13.0,0
1864.4,1113.8,5.65,48.9,29.7,14.8,0
2407.6,1634.2,2.85,77.3,28.9,23.1,1
2524.2,1129.8,7.13,57.1,25.1,19.6,0
2338.1,1556.8,5.24,63.6,29.6,20.2,0
2417.9,1534.2,4.36,58.3,27.3,19.1,0
3390.0,2617.9,2.65,81.3,28.2,22.5,1
2950.1,1474.6,4.4,71.5,31.0,20.1,1
2333.4,976.0,5.57,61.6,28.1,6.9,0
2858.9,1448.3,3.7,67.9,30.5,2.2,1
1477.2,1067.0,4.7,60.0,27.1,21.1,0
2478.5,819.4,4.66,50.7,34.1,16.7,0
3466.5,1046.2,6.89,47.7,27.2,13.2,1
2047.4,1148.0,5.09,56.8,30.4,21.0,0
1606.7,798.3,6.34,51.1,29.6,8.2,0
1743.5,960.6,6.29,61.4,26.8,9.3,0
1437.3,953.5,5.65,56.8,32.5,8.4,0
1650.7,798.4,5.1,62.2,28.3,16.0,0
1940.6,631.2,5.8,57.1,25.5,2.1,0
1216.1,967.2,5.83,52.5,21.1,8.9,0
2210.9,951.4,7.36,44.2,27.2,15.2,0
2831.6,1197.5,4.87,67.1,33.4,7.6,1
1564.6,1067.7,4.41,64.9,33.3,10.1,0
3263.5,1644.4,5.86,57.6,26.1,4.1,1
2557.6,1387.2,5.23,70.9,27.7,19.6,1
2921.4,1776.0,3.0,70.2,26.5,14.0,1
1739.5,1182.9,6.38,59.6,25.3,8.2,0
2798.2,1427.0,4.43,72.1,25.9,8.4,1
1435.6,1051.5,5.1,64.6,32.5,11.5,0
2823.2,829.2,6.35,56.9,31.6,3.3,0
2320.3,1487.7,4.06,66.2,29.4,28.2,1
2587.3,1162.4,5.76,62.0,25.3,0.3,1
1377.1,984.2,5.42,53.1,30.1,10.9,0
1573.5,892.2,4.55,53.7,23.0,13.7,0
2618.1,1228.5,4.73,53.9,31.7,10.4,1
1536.2,967.1,6.18,53.2,30.6,14.8,0
2524.2,1658.9,3.82,63.9,24.2,12.7,1
1243.0,779.4,7.45,48.4,35.1,21.6,0
2793.7,1191.3,6.1,59.5,23.9,8.1,0
1337.2,657.8,7.3,48.4,32.1,0.0,0
2586.6,1421.4,4.71,65.3,30.4,8.3,1
2637.9,1437.8,5.68,52.9,25.0,18.5,0
1712.3,1095.8,4.46,56.5,29.4,13.6,0
2607.4,803.6,6.6,53.4,25.3,17.1,0
2382.3,1405.8,5.28,60.2,20.2,19.0,1
1822.8,939.1,6.16,53.7,26.6,9.5,0
1494.0,671.4,8.09,41.0,28.6,8.9,0
826.2,380.8,5.93,48.1,33.1,7.9,0
2444.8,1281.7,4.68,64.0,29.3,26.6,0
1104.6,220.9,6.88,46.4,31.8,13.4,0
2266.7,1056.0,4.25,62.8,26.5,25.4,1
2015.6,896.7,5.47,55.3,28.4,18.2,0
2675.4,1642.5,4.65,68.7,25.5,17.0,1
1988.6,901.5,5.37,55.1,26.3,7.0,0
1969.4,1032.3,6.23,60.3,27.9,15.1,0
2712.3,1993.7,3.32,61.9,27.7,19.0,1
2434.5,1629.5,5.75,60.2,26.6,16.7,1
2421.3,1593.9,4.4,74.6,27.4,15.9,1
2528.5,1239.0,5.71,44.7,31.3,2.8,0
1125.1,692.1,5.36,50.0,28.9,19.5,0
2729.8,1424.7,2.66,69.4,24.7,15.8,1
2628.7,1383.9,4.29,61.2,30.5,7.4,1
1488.3,891.7,6.72,51.6,30.8,16.0,0
2029.1,970.7,5.48,56.0,30.8,8.4,0
2172.5,1584.1,5.63,62.8,30.3,20.4,0
2105.9,1117.8,4.82,57.7,30.8,19.7,0
2433.7,1519.1,5.51,59.8,28.6,22.8,1
3202.0,2320.4,2.28,83.1,33.9,20.3,1
2957.2,1992.6,2.5,79.9,23.6,16.9,1
1281.4,488.1,6.35,46.9,29.1,7.0,0
2635.4,1590.2,4.59,56.7,31.3,12.8,1
3130.3,2041.2,2.77,68.9,27.8,19.6,1
2470.8,1623.4,4.42,64.4,30.6,16.0,1
2963.7,1234.1,5.01,62.4,29.7,10.1,1
3608.6,1700.2,5.8,60.7,32.2,10.9,1
2916.6,1952.2,5.01,66.1,24.5,18.5,1
2374.5,1088.9,6.14,60.2,33.5,11.6,0
2931.6,1506.9,4.86,69.3,32.1,9.8,1
2301.4,1701.0,4.88,63.0,24.5,22.7,1
2216.7,1206.5,4.76,51.0,31.1,25.5,0
1954.0,904.3,4.43,73.9,29.8,18.9,0
3294.4,1465.0,4.9,67.7,26.8,12.1,1
1627.1,959.9,6.87,53.5,24.1,13.2,0
3272.7,1276.4,5.25,65.3,26.1,24.5,1
2549.9,1326.8,6.03,60.1,31.1,8.5,0
1220.5,720.1,4.81,56.5,32.8,16.8,0
2457.4,1734.6,3.97,68.2,27.4,9.2,1
730.0,460.0,6.74,47.8,33.4,20.7,0
2637.9,1224.8,6.13,58.6,32.0,12.4,1
2819.7,1949.5,4.43,62.0,28.0,32.5,1
1785.4,917.8,4.79,66.1,27.7,23.6,0
2286.5,918.5,6.61,48.8,31.2,12.6,0
3567.9,1888.7,3.71,61.5,29.1,14.5,1
1846.0,1333.9,6.35,59.7,31.0,16.8,0
1458.8,831.2,5.51,47.3,32.7,11.7,0
3237.2,1785.3,2.7,67.7,23.8,15.8,1
3573.8,2667.7,2.46,86.0,24.4,13.3,1
2202.6,833.1,6.75,59.1,24.4,9.7,0
2908.0,1150.8,5.4,63.0,31.6,7.9,1
3139.0,1117.8,6.06,55.7,28.8,17.7,0
1680.3,999.3,5.54,56.0,31.0,19.7,0
1860.3,1060.3,5.13,59.1,25.1,18.5,0
3061.6,2250.7,2.94,64.8,31.1,22.9,1
3379.5,1957.5,1.88,74.2,23.9,14.1,1
2594.0,1300.9,5.79,51.7,31.4,16.7,0
1584.1,871.6,5.94,65.9,30.4,17.7,0
3590.9,2025.7,4.26,69.4,26.8,16.1,1
1828.3,638.8,6.71,48.9,29.7,12.4,0
1965.4,1720.2,5.92,62.4,26.2,17.0,0
2439.6,1494.0,5.23,59.7,32.5,26.5,1
3287.9,1891.2,2.99,83.4,27.7,23.9,1
2797.8,1745.3,3.23,73.1,24.2,21.6,1
2490.4,1581.7,6.82,55.6,27.2,6.7,0
2524.3,1345.8,4.74,70.2,29.3,16.7,0
2230.5,1057.8,4.18,63.8,32.3,13.1,0
2590.7,1611.2,3.69,63.6,26.5,16.2,1
429.3,256.0,7.65,45.9,29.8,0.1,0
1992.4,902.2,4.87,54.1,30.0,6.6,0
2368.9,1706.3,5.0,78.6,30.7,17.3,1
1394.3,815.9,3.97,48.0,26.0,19.3,0
2470.4,1575.1,5.64,65.6,29.9,13.5,0
2056.9,1474.8,5.3,60.6,27.2,14.0,0
3428.8,1894.9,4.73,61.2,26.7,29.5,1
3301.1,1941.2,2.89,83.7,33.6,17.3,1
1873.9,1212.8,7.18,52.0,28.6,14.2,0
2094.4,969.7,6.05,56.6,32.0,12.8,0
2148.2,1195.5,5.21,48.3,31.4,6.8,0
1883.8,1064.5,4.21,54.3,26.0,17.5,0
2336.5,1017.0,5.46,58.5,24.1,9.9,0
1669.2,1382.3,5.24,56.8,31.3,15.7,0
1408.6,536.8,4.84,52.0,27.5,13.7,0
2635.9,1039.1,5.53,54.7,24.6,25.6,0
2640.7,1868.8,3.13,76.3,30.8,10.8,1
1637.0,1040.5,4.9,64.5,26.6,19.1,0
2826.7,1206.7,6.01,55.4,26.9,20.1,1
1757.9,1094.9,6.53,57.7,35.4,10.4,0
2377.2,1726.2,4.96,68.2,23.1,21.5,1
2774.2,1515.8,3.83,67.5,24.8,26.5,1
2176.5,1875.8,4.35,69.6,26.3,14.1,1
2518.3,864.1,5.73,54.7,29.3,14.4,0
1838.5,1164.2,4.29,56.8,26.7,17.1,0
2062.5,1423.1,5.09,63.1,25.3,19.3,0
2055.9,1350.6,5.88,69.0,33.4,20.3,1
1677.4,881.4,5.48,57.7,30.8,14.0,0
2076.3,1069.6,3.84,61.0,31.3,17.2,0
1116.0,673.3,5.8,54.9,30.0,6.4,0
1856.2,1202.6,4.28,58.0,30.1,15.9,0
2000.6,1245.0,5.68,61.5,32.0,12.3,0
2020.7,1363.6,5.8,54.9,25.9,8.4,0
2031.0,868.7,5.08,61.3,30.8,9.9,0
2156.8,1127.3,6.22,41.0,31.5,16.1,0
2535.6,1108.6,5.21,56.9,34.1,16.9,0
2812.2,1416.4,4.36,69.1,34.6,8.5,0
1745.2,1172.4,5.2,50.2,29.5,9.1,0
1357.8,764.4,4.64,54.4,33.7,16.7,0
1470.6,1268.8,6.28,55.9,21.1,18.3,0
1859.0,1065.6,5.27,54.5,34.2,19.4,0
1953.7,1088.5,5.12,62.8,27.3,22.4,0
1661.0,934.7,5.78,55.9,29.1,16.6,0
1292.7,612.1,7.29,37.4,31.9,9.0,0
1880.7,1021.3,4.96,50.2,29.2,14.5,0
2327.0,1594.8,2.78,70.9,28.9,27.1,1
2616.5,1474.9,4.08,65.9,33.4,33.0,1
1809.8,823.1,5.41,63.4,29.0,15.5,0
1910.9,838.9,4.51,63.3,26.8,16.0,0
1551.3,769.4,5.77,50.0,35.7,16.8,0
2178.0,1217.2,5.82,74.1,30.8,15.1,1
1606.1,1113.4,3.85,57.6,35.2,21.3,0
2601.2,1012.2,5.31,50.1,32.3,19.8,0
949.9,486.0,8.17,43.8,26.9,12.9,0
1948.3,1105.3,6.26,43.8,31.4,12.4,0
2410.8,795.4,4.63,62.1,27.2,3.4,0
2328.7,1047.8,5.71,66.0,29.6,18.4,1
4085.1,1913.5,4.47,64.0,27.4,20.2,1
2444.9,1111.1,5.16,56.1,24.6,9.9,1
1497.2,857.9,5.88,54.1,27.6,6.1,0
2133.2,1132.1,5.18,52.0,36.0,18.4,0
956.6,462.4,6.35,36.7,31.7,1.0,0
2143.6,1289.1,5.04,59.0,28.5,17.2,0
1616.9,1223.6,4.48,57.3,34.6,20.1,0
2840.8,2121.2,3.83,71.0,26.0,23.4,1
1815.3,579.6,6.42,50.4,30.4,9.0,0
2118.3,1311.7,5.09,69.2,32.0,8.0,1
1755.1,927.8,6.68,52.8,28.7,16.8,0
3417.2,1943.1,3.56,71.6,25.3,26.3,1
1975.1,991.9,5.64,59.9,23.0,10.2,0
3482.8,1964.7,4.08,74.2,24.7,22.3,1
2769.9,1573.8,5.09,61.0,25.6,26.5,1
2537.4,1219.3,4.74,59.7,29.7,17.0,1
2458.1,1087.6,4.33,60.4,27.7,11.8,0
2475.7,1228.3,6.02,52.5,35.7,21.3,1
850.6,491.8,4.48,55.3,27.7,6.4,0
2004.8,1246.7,4.3,68.2,33.4,7.3,1
2791.6,1821.3,2.42,64.3,28.5,23.3,1
2165.8,1062.7,4.27,57.9,32.0,11.6,0
1216.4,710.4,5.04,55.0,32.6,10.2,0
2163.3,1439.7,5.9,59.3,22.1,12.5,0
3392.9,2340.6,3.64,79.7,26.6,18.5,1
3072.8,1668.4,3.9,67.2,27.4,26.0,1
2156.6,1129.0,6.51,48.9,26.0,24.4,0
2866.0,1642.0,4.97,68.6,29.6,28.2,1
1943.4,800.8,6.2,46.0,35.3,19.1,0
1007.3,530.6,4.81,54.0,22.8,13.8,0
1552.9,992.8,5.66,51.6,28.1,5.1,0
3294.0,2065.5,3.74,71.5,23.5,18.7,1
2008.2,1039.4,3.9,64.6,29.8,26.9,0
2029.6,1169.3,5.33,61.4,28.4,12.1,0
1990.1,897.6,6.38,47.6,28.1,22.2,0
3532.9,2241.3,4.24,69.1,28.9,21.1,1
3338.2,1804.8,4.66,64.8,32.8,2.2,1
3753.1,1939.9,4.38,72.9,35.5,22.9,1
2088.7,1058.1,5.14,58.8,27.4,21.6,0
2406.9,1305.6,5.53,55.5,23.6,15.2,1
1138.4,564.9,6.43,41.9,32.4,18.6,0
3233.9,2034.0,3.21,73.7,32.2,9.6,1
1382.6,694.8,7.19,49.8,32.9,3.7,0
2351.7,1743.0,1.75,80.3,32.8,19.2,1
1431.9,1039.3,6.15,56.6,28.9,16.8,0
1787.8,792.0,4.62,63.3,28.4,20.7,0
1613.9,901.2,5.59,47.1,30.3,17.0,0
1774.5,837.4,6.67,43.7,29.1,5.6,0
1822.6,931.0,4.92,47.9,31.9,14.6,0
1816.2,1435.3,3.65,69.7,31.6,19.8,1
2783.3,1428.1,3.4,73.0,31.9,4.9,1
1426.6,846.3,5.94,48.6,31.6,12.6,0
2354.4,1447.8,4.33,60.0,29.4,14.3,0
3052.6,1312.4,6.78,53.6,31.4,11.6,1
1840.8,823.5,8.02,42.1,24.2,15.7,0
1697.5,687.9,4.13,55.1,31.1,5.0,0
2038.6,904.5,6.03,55.6,30.1,15.7,0
3025.8,629.4,6.83,50.0,31.2,15.0,0
2335.9,1437.4,5.82,54.2,28.5,22.7,0
1828.1,1456.1,3.55,72.7,30.0,9.6,1
2538.7,1441.3,4.81,59.6,27.0,7.2,1
1428.4,542.9,5.47,51.7,34.1,12.8,0
2677.0,1265.8,5.36,51.2,30.5,13.5,0
2486.0,1230.4,4.26,58.2,29.6,32.4,0
1984.5,849.2,5.57,55.1,28.0,15.6,0
1613.0,1053.6,4.1,58.5,32.0,14.4,0
1579.3,1022.2,5.27,57.0,30.3,12.8,0
2574.4,1059.0,4.22,59.6,27.3,6.7,0
3060.3,1949.4,4.58,63.9,27.4,22.5,1
1753.9,1286.0,4.42,61.4,30.9,14.9,0
2520.9,1962.0,4.11,71.5,29.2,18.7,1
739.1,660.6,6.86,51.8,32.0,12.3,0
1790.8,791.1,7.12,52.9,30.5,13.8,0
2178.3,1936.3,2.48,62.8,30.7,8.6,1
1563.2,793.3,5.76,44.6,33.9,17.6,0
1544.4,739.6,6.65,38.3,32.5,7.1,0
1732.6,1020.9,5.52,60.9,27.9,13.0,0
2404.5,1154.5,3.6,63.1,26.2,22.3,0
2068.9,1236.9,3.99,64.5,27.5,25.7,0
633.2,248.0,6.76,45.7,37.3,0.0,0
715.5,373.0,7.54,33.1,32.0,10.3,0
1775.2,1250.2,5.84,53.5,35.5,16.8,0
2520.4,1369.0,5.2,62.5,28.5,6.8,0
400.0,226.8,7.03,44.4,30.7,14.1,0
1850.2,1123.1,5.57,56.3,29.2,15.1,0
1831.6,1264.7,4.98,62.1,28.8,16.4,1
3171.8,1114.5,5.86,57.6,27.1,8.9,1
1930.5,1197.2,3.36,59.5,25.8,17.3,0
2468.1,1278.0,6.57,56.2,30.6,20.3,1
2298.9,1310.4,2.83,66.5,32.2,16.3,1
708.6,479.9,5.72,45.0,38.2,7.7,0
2737.7,1113.4,5.72,49.5,28.2,11.7,0
2350.8,1007.3,6.38,51.2,28.6,15.1,0
2555.8,812.1,3.59,50.7,27.8,12.9,1
4800.0,2323.7,2.88,82.5,30.1,26.7,1
741.1,525.9,6.97,48.0,33.2,8.1,0
3407.3,1824.7,5.02,67.6,25.2,11.1,1
1998.8,777.9,5.87,44.7,27.5,14.6,0
2401.1,1180.7,4.66,63.3,32.2,11.9,1
2168.1,805.4,5.63,48.7,31.3,17.3,0
1903.0,789.7,5.61,51.8,32.5,12.6,0
1801.1,1074.7,3.96,65.8,26.9,18.1,0
2430.7,994.5,4.61,58.7,24.1,7.6,0
1138.0,777.8,6.93,42.5,27.6,13.3,0
2725.4,1475.7,5.58,52.6,30.7,12.2,1
1908.7,1069.4,5.83,56.4,35.9,6.8,0
1409.0,727.9,6.66,44.2,29.0,7.0,0
1885.0,1211.6,5.47,62.9,36.1,11.7,0
3080.0,1983.5,4.57,71.4,30.0,26.8,1
1825.3,1077.3,3.94,57.9,25.4,10.7,0
2450.9,1514.1,4.28,59.6,29.2,9.0,1
1688.3,885.6,4.8,64.4,32.6,13.8,0
2730.5,1679.5,3.18,83.4,20.9,17.8,1
2679.9,1365.3,4.5,59.8,30.8,12.8,1
3494.0,1922.7,4.57,72.3,31.1,18.0,1
2077.1,1074.0,6.95,57.5,30.7,20.0,0
2668.1,1321.0,5.25,59.2,28.8,19.6,1
2268.6,1060.2,5.84,51.7,29.1,17.6,0
3107.1,1883.3,5.19,63.1,27.0,11.7,1
1696.8,1200.1,4.18,52.0,25.7,32.2,0
2721.5,1879.3,3.91,72.0,25.6,25.0,1
2063.7,823.9,6.82,49.8,28.9,15.8,0
2155.1,1518.7,5.23,48.4,28.9,9.7,0
2264.2,1158.9,4.09,60.9,27.7,20.3,0
2376.6,1478.4,4.6,63.0,26.0,13.4,1
2118.6,934.9,5.02,62.8,32.1,12.2,0
2350.3,1332.7,4.09,63.2,30.1,5.5,0
3304.7,1942.0,6.25,61.6,25.9,11.6,1
2889.8,1074.6,5.96,43.5,31.1,16.8,0
2808.4,1749.6,3.65,63.2,26.6,24.0,1
1881.1,1338.4,5.15,57.3,29.1,19.8,0
1577.5,834.6,6.14,58.8,33.0,16.7,0
2868.7,2046.0,3.8,72.1,25.5,19.3,1
2813.2,1483.2,4.63,70.1,25.1,14.0,1
3230.9,2106.4,3.54,65.2,26.8,21.8,1
1777.2,504.3,7.14,53.7,26.8,15.8,0
2039.3,1713.5,4.48,71.3,27.3,17.8,1
1052.4,767.7,7.6,40.0,29.4,19.6,0
1925.3,993.1,5.28,63.5,22.3,12.4,0
2897.6,908.0,6.3,54.8,31.5,7.3,0
1873.5,1095.2,4.51,59.6,28.9,14.2,0
2648.3,997.7,5.5,50.5,33.3,14.3,0
2066.6,1247.0,5.66,67.2,29.8,14.6,0
2426.8,1454.6,6.51,55.7,30.9,24.0,0
1396.6,610.4,4.91,54.6,34.2,16.3,0
2259.6,1546.8,4.47,69.2,28.1,8.3,1
400.0,258.7,6.83,38.2,31.4,18.7,0
2069.2,1380.3,3.5,73.6,24.1,0.0,1
1058.7,583.4,6.36,50.6,34.4,24.2,0
3044.2,1157.2,5.9,62.1,28.9,12.9,1
2744.2,1831.3,5.14,59.6,24.8,17.3,1
2526.7,1307.7,3.87,73.3,31.2,15.1,1
3264.7,1251.1,6.04,52.3,22.6,17.5,1
1535.8,1093.8,4.65,63.3,28.2,14.2,0
3423.2,2745.1,3.36,77.2,28.5,22.9,1
2852.5,1554.8,5.98,60.7,27.1,24.7,1
2034.4,1646.0,2.46,70.6,26.1,20.8,1
2994.9,1680.0,4.6,72.6,26.9,11.8,1
1425.6,719.0,5.3,43.7,24.3,16.6,0
1622.8,769.8,6.44,58.6,32.4,15.5,0
1774.0,1324.2,4.04,67.1,28.6,12.3,0
1829.7,835.1,5.22,47.5,29.3,17.5,0
1460.4,932.1,5.53,64.2,29.1,12.4,0
3056.2,1475.8,5.64,54.5,28.7,15.1,1
2018.8,998.8,4.99,51.9,31.7,12.2,0
2446.8,1648.2,3.24,68.8,28.1,2.8,1
1800.8,908.3,5.89,49.2,25.8,10.0,0
925.6,464.1,5.35,48.9,32.7,14.9,0
2389.0,1638.7,3.51,67.2,29.8,17.2,1
861.4,638.9,6.3,48.9,31.2,3.9,0
2152.0,1350.1,3.82,66.2,32.1,21.5,1
1242.2,585.6,6.66,47.8,30.8,9.6,0
3591.1,1755.1,5.36,69.0,31.3,10.7,1
2838.0,1588.1,3.95,71.8,32.6,30.3,1
2274.0,1338.3,4.74,65.8,30.7,9.3,1
3084.6,1330.9,6.26,65.6,26.7,20.9,1
1607.6,1023.6,5.02,49.2,29.3,9.2,0
2580.4,1445.7,5.52,65.9,32.4,17.1,1
2339.9,805.2,7.08,47.4,25.7,7.2,0
2384.8,1045.8,6.67,48.7,28.4,6.5,0
3090.6,1512.9,5.73,63.3,27.5,19.8,1
2712.7,1468.3,5.35,57.6,26.0,18.8,1
2402.1,1865.7,3.28,74.1,30.4,25.5,1
1041.6,602.6,6.73,54.4,31.8,11.2,0
1528.0,686.2,7.76,39.4,28.3,25.2,0
2114.1,1218.7,6.4,54.2,31.0,16.6,0
2265.4,1150.2,5.93,49.3,28.9,18.0,0
1408.9,829.8,5.43,50.3,27.4,4.6,0
3888.2,2409.4,3.13,80.6,24.4,18.1,1
3261.5,2267.1,4.27,74.2,28.1,24.1,1
2621.5,1434.2,5.87,59.0,31.5,15.7,1
2250.4,1680.3,3.5,74.2,26.7,18.7,1
2051.5,1351.8,6.16,47.4,30.5,10.8,0
1533.7,713.3,4.44,58.6,35.1,12.8,0
2254.2,1837.6,5.15,65.6,24.0,19.2,1
2380.4,1402.6,4.26,61.6,29.9,8.9,1
1330.8,598.6,7.05,46.2,33.1,15.3,0
2433.9,1821.4,2.59,77.9,27.6,8.2,1
2091.3,1671.7,5.75,58.9,31.9,18.7,0
864.5,472.1,6.66,47.5,37.5,21.3,0
1597.7,782.2,5.05,55.5,31.2,16.6,0
1910.5,1011.2,6.74,46.2,29.0,17.8,0
3521.4,2238.8,3.37,69.7,29.8,15.4,1
2589.6,1821.4,4.82,67.7,30.4,29.0,1
1265.2,782.5,6.05,47.0,22.7,20.7,0
2540.2,1428.1,3.78,57.5,28.7,11.1,1
1116.9,815.1,5.2,50.7,29.0,9.8,0
2957.9,1515.8,4.05,67.7,29.7,24.2,1
1870.2,1260.0,6.33,57.7,28.5,26.0,0
2134.5,1100.2,5.63,63.8,29.2,6.7,0
3128.1,1882.2,5.77,63.6,25.1,12.7,1
1299.0,696.7,7.88,43.4,32.6,11.1,0
1222.0,663.9,4.85,62.0,35.4,0.0,0
1791.5,904.2,5.81,50.3,27.4,13.3,0
2926.9,2082.1,3.94,64.9,23.0,27.0,1
1136.5,525.1,6.52,37.8,30.9,2.4,0
400.0,184.5,4.97,49.3,31.5,9.8,0
1884.2,1515.9,4.8,61.8,32.0,13.2,1
2586.2,1725.9,3.39,65.6,24.4,27.7,1
3040.2,802.0,5.9,51.6,28.6,9.2,1
1875.8,904.4,6.96,60.3,23.5,22.3,0
1912.0,635.9,5.81,48.9,34.7,8.0,0
3007.7,1311.1,4.18,74.7,29.8,20.1,1
